INDUSTRY_CODE,TOT_EMP,H_MEAN,A_MEAN,H_MEDIAN,A_MEDIAN,YEAR,INDUSTRY_TITLE,OCC_CODE,OCC_TITLE,OCC_GROUP,EMP_PRSE,PCT_TOTAL,PCT_RPT,MEAN_PRSE,H_PCT10,H_PCT25,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_PCT75,A_PCT90,ANNUAL,HOURLY,year,OWNERSHIP
23,5611950.0,23.52,48920.0,19.86,41310.0,2012,Construction,00-0000,Industry Total,total,0.2,100,100,0.2,11.12,14.53,28.95,40.16,23130.0,30210.0,60210.0,83530.0,,,,
31-33,11866540.0,22.71,47240.0,17.98,37400.0,2012,Manufacturing,00-0000,Industry Total,total,0.3,100,100,0.4,10.0,12.97,27.06,41.65,20790.0,26980.0,56290.0,86620.0,,,,
42,5623510.0,25.07,52150.0,18.86,39230.0,2012,Wholesale Trade,00-0000,Industry Total,total,0.2,100,100,0.3,9.9,13.17,29.54,47.0,20590.0,27390.0,61440.0,97760.0,,,,
44-45,14982710.0,14.29,29710.0,10.94,22740.0,2012,Retail Trade,00-0000,Industry Total,total,0.1,100,100,0.2,8.13,8.91,15.68,23.15,16900.0,18540.0,32610.0,48160.0,,,,
48-49,5014660.0,21.58,44880.0,19.43,40410.0,2012,Transportation and Warehousing,00-0000,Industry Total,total,0.5,100,100,0.4,10.47,13.81,26.26,33.69,21780.0,28720.0,54620.0,70070.0,,,,
51,2688380.0,30.76,63980.0,25.57,53180.0,2012,Information,00-0000,Industry Total,total,0.6,100,100,1.1,10.35,15.58,39.31,56.86,21520.0,32410.0,81760.0,118270.0,,,,
52,5535000.0,29.64,61640.0,21.78,45310.0,2012,Finance and Insurance,00-0000,Industry Total,total,0.4,100,100,0.4,11.45,14.86,35.52,56.71,23820.0,30920.0,73890.0,117950.0,,,,
53,1928950.0,19.96,41510.0,15.52,32280.0,2012,Real Estate and Rental and Leasing,00-0000,Industry Total,total,0.3,100,100,0.4,8.91,11.1,22.5,34.93,18530.0,23080.0,46800.0,72660.0,,,,
54,7768610.0,35.06,72930.0,28.43,59140.0,2012,"Professional, Scientific, and Technical Services",00-0000,Industry Total,total,0.2,100,100,0.2,12.16,17.74,44.58,66.66,25300.0,36900.0,92730.0,138650.0,,,,
55,2003680.0,35.25,73320.0,28.52,59320.0,2012,Management of Companies and Enterprises,00-0000,Industry Total,total,0.6,100,100,0.5,13.02,18.39,44.4,65.76,27080.0,38250.0,92360.0,136790.0,,,,
56,7991260.0,16.66,34650.0,12.74,26500.0,2012,Administrative and Support and Waste Management and Remediation Services,00-0000,Industry Total,total,0.3,100,100,0.3,8.42,9.57,18.59,29.09,17520.0,19910.0,38660.0,60510.0,,,,
61,12683810.0,24.16,50240.0,21.1,43880.0,2012,Educational Services,00-0000,Industry Total,total,0.4,100,100,0.4,9.68,13.92,30.2,42.0,20130.0,28960.0,62810.0,87350.0,,,,
62,17720090.0,23.17,48180.0,16.94,35240.0,2012,Health Care and Social Assistance,00-0000,Industry Total,total,0.2,100,100,0.2,9.15,11.48,27.87,42.08,19020.0,23870.0,57970.0,87530.0,,,,
71,1937910.0,16.08,33440.0,11.39,23690.0,2012,"Arts, Entertainment, and Recreation",00-0000,Industry Total,total,0.5,100,100,0.4,8.15,8.95,17.99,28.79,16960.0,18620.0,37410.0,59880.0,,,,
72,11675540.0,10.96,22800.0,9.18,19090.0,2012,Accommodation and Food Services,00-0000,Industry Total,total,0.1,100,100,0.2,7.89,8.44,11.43,16.5,16410.0,17550.0,23780.0,34320.0,,,,
81,3809410.0,17.64,36700.0,13.54,28160.0,2012,Other Services (except Public Administration),00-0000,Industry Total,total,0.2,100,100,0.3,8.38,9.43,21.03,31.85,17430.0,19610.0,43730.0,66250.0,,,,
92,9716010.0,26.06,54210.0,22.58,46960.0,2012,"Federal, State, and Local Government (excluding state and local schools and hospitals)",00-0000,Industry Total,total,0.2,100,100,0.2,11.33,15.85,33.08,45.21,23560.0,32970.0,68800.0,94050.0,,,,
11,412150.0,13.59,28280.0,10.52,21890.0,2015,"Agriculture, Forestry, Fishing and Hunting",00-0000,Industry Total,total,1.1,100,100,0.8,9.1,9.31,14.85,21.93,18930.0,19370.0,30880.0,45610.0,,,,
21,811320.0,30.44,63310.0,23.83,49570.0,2015,"Mining, Quarrying, and Oil and Gas Extraction",00-0000,Industry Total,total,0.6,100,100,0.9,13.41,17.33,35.27,54.97,27900.0,36050.0,73360.0,114340.0,,,,
22,553890.0,35.14,73100.0,33.66,70020.0,2015,Utilities,00-0000,Industry Total,total,1,100,100,0.6,16.6,24.02,43.85,55.31,34520.0,49970.0,91210.0,115050.0,,,,
23,6393080.0,24.66,51300.0,20.84,43340.0,2015,Construction,00-0000,Industry Total,total,0.2,100,100,0.2,11.92,15.27,29.91,42.21,24800.0,31770.0,62200.0,87790.0,,,,
31-33,12303190.0,23.82,49550.0,18.61,38710.0,2015,Manufacturing,00-0000,Industry Total,total,0.3,100,100,0.5,10.39,13.47,28.2,43.89,21610.0,28010.0,58660.0,91290.0,,,,
42,5838140.0,26.36,54830.0,19.7,40980.0,2015,Wholesale Trade,00-0000,Industry Total,total,0.2,100,100,0.3,10.31,13.74,30.69,49.54,21450.0,28590.0,63830.0,103050.0,,,,
44-45,15750910.0,15.04,31280.0,11.38,23670.0,2015,Retail Trade,00-0000,Industry Total,total,0.1,100,100,0.2,8.45,9.23,16.49,24.64,17580.0,19200.0,34300.0,51250.0,,,,
48-49,5404270.0,22.2,46180.0,19.31,40160.0,2015,Transportation and Warehousing,00-0000,Industry Total,total,0.5,100,100,0.4,10.44,13.98,27.36,35.11,21720.0,29090.0,56910.0,73030.0,,,,
51,2749040.0,33.86,70440.0,27.82,57860.0,2015,Information,00-0000,Industry Total,total,1,100,100,1.6,10.81,16.62,43.78,64.24,22490.0,34560.0,91070.0,133620.0,,,,
52,5665510.0,32.4,67390.0,23.6,49090.0,2015,Finance and Insurance,00-0000,Industry Total,total,0.3,100,100,0.4,12.11,15.93,38.69,62.36,25190.0,33130.0,80470.0,129710.0,,,,
53,2066420.0,21.65,45030.0,16.74,34810.0,2015,Real Estate and Rental and Leasing,00-0000,Industry Total,total,0.3,100,100,0.4,9.37,11.91,24.3,37.52,19500.0,24780.0,50540.0,78030.0,,,,
54,8483010.0,37.29,77570.0,30.12,62640.0,2015,"Professional, Scientific, and Technical Services",00-0000,Industry Total,total,0.2,100,100,0.3,12.8,18.79,47.53,70.78,26620.0,39080.0,98860.0,147220.0,,,,
55,2259540.0,38.27,79600.0,30.59,63630.0,2015,Management of Companies and Enterprises,00-0000,Industry Total,total,0.6,100,100,0.6,13.92,19.53,48.05,71.97,28950.0,40620.0,99940.0,149700.0,,,,
56,8882420.0,17.63,36660.0,13.43,27930.0,2015,Administrative and Support and Waste Management and Remediation Services,00-0000,Industry Total,total,0.2,100,100,0.3,8.85,10.11,19.6,30.52,18410.0,21030.0,40770.0,63480.0,,,,
61,12861660.0,25.17,52360.0,21.89,45530.0,2015,Educational Services,00-0000,Industry Total,total,0.3,100,100,0.4,10.0,14.47,31.28,43.9,20800.0,30100.0,65050.0,91320.0,,,,
62,18738850.0,24.51,50970.0,17.72,36850.0,2015,Health Care and Social Assistance,00-0000,Industry Total,total,0.3,100,100,0.2,9.51,11.93,29.18,44.96,19770.0,24810.0,60700.0,93510.0,,,,
71,2243250.0,17.07,35510.0,11.99,24940.0,2015,"Arts, Entertainment, and Recreation",00-0000,Industry Total,total,1,100,100,0.5,8.51,9.31,19.07,30.1,17700.0,19360.0,39670.0,62600.0,,,,
72,12922560.0,11.7,24340.0,9.49,19740.0,2015,Accommodation and Food Services,00-0000,Industry Total,total,0.1,100,100,0.2,8.16,8.77,12.18,17.89,16970.0,18250.0,25340.0,37200.0,,,,
81,4010090.0,18.83,39160.0,14.3,29730.0,2015,Other Services (except Public Administration),00-0000,Industry Total,total,0.2,100,100,0.3,8.79,9.84,22.43,34.13,18280.0,20460.0,46660.0,70980.0,,,,
92,9547400.0,27.57,57350.0,23.83,49560.0,2015,"Federal, State, and Local Government (excluding state and local schools and hospitals)",00-0000,Industry Total,total,0.3,100,100,0.3,12.13,16.77,34.99,47.9,25240.0,34870.0,72770.0,99630.0,,,,
07,903672.6561656457,8.286473415168128,17235.46455493175,6.946728559130051,14449.640405187662,1995,,,,,,,,,,,,,,,,,,,,
10,623723.1318790962,16.794063113026404,34928.05741398978,14.770772945777862,30728.466436027622,1995,,,,,,,,,,,,,,,,,,,,
15,5547940.658124209,13.727235085789204,28555.173053628685,11.575744250979156,24076.097468803553,1995,,,,,,,,,,,,,,,,,,,,
20,19914319.344121974,13.063752400689653,27172.940250620617,11.242738128001719,23385.372697047365,1995,,,,,,,,,,,,,,,,,,,,
40,4151974.3994548395,13.203338322501601,27464.068199068875,11.748572814471519,24439.488952096326,1995,,,,,,,,,,,,,,,,,,,,
48,1331765.246985836,16.06586983661291,33419.88805855249,14.745033489631805,30668.275635485687,1995,,,,,,,,,,,,,,,,,,,,
49,874807.434691158,17.732455522405004,36889.57198775919,16.860872766756025,35070.260054738006,1995,,,,,,,,,,,,,,,,,,,,
50,6821698.996778083,13.491661149767069,28062.229469339145,10.735431517085562,22331.56770338052,1995,,,,,,,,,,,,,,,,,,,,
52,21595935.867612995,8.038327411975645,16718.91405631732,6.583998614713411,13697.32941893496,1995,,,,,,,,,,,,,,,,,,,,
60,6814814.4570728475,14.36027390089593,29870.52626402949,11.504101038320588,23929.07141348626,1995,,,,,,,,,,,,,,,,,,,,
72,1151643.5364143508,8.37212233294384,17412.520192360458,7.022904523167818,14608.182751316472,1995,,,,,,,,,,,,,,,,,,,,
75,9338747.261430105,10.921487094484641,22721.055224263007,8.392630051778886,17462.544577839013,1995,,,,,,,,,,,,,,,,,,,,
79,2053336.1845160113,9.056489937516803,18838.348679411858,6.8147397894730375,14174.111710205656,1995,,,,,,,,,,,,,,,,,,,,
80,10379419.46460861,14.195856321834972,29525.17700969563,10.944130263629022,22767.266503311293,1995,,,,,,,,,,,,,,,,,,,,
82,9879680.992997285,14.074049465797634,29280.97967888802,12.365001911254383,25717.702439114593,1995,,,,,,,,,,,,,,,,,,,,
83,2277079.347073248,9.123843785085906,18980.532596571986,7.545945147890846,15700.827569333454,1995,,,,,,,,,,,,,,,,,,,,
89,4892058.595247124,16.34936712366925,34009.68672477055,13.315615287908571,27700.064334265953,1995,,,,,,,,,,,,,,,,,,,,
90,9638006.706075542,14.570622362118598,30310.69434150554,13.506735304615063,28099.103298465096,1995,,,,,,,,,,,,,,,,,,,,
07,950525.1501849289,8.827309558591185,18360.76838971246,7.307082215261028,15198.874927576002,1996,,,,,,,,,,,,,,,,,,,,
10,610563.5800903507,17.3113349861043,36005.63800535977,15.102130304286364,31415.49064547852,1996,,,,,,,,,,,,,,,,,,,,
15,5772630.606006119,14.482189309085989,30124.37277727526,12.316176147366972,25616.628709875695,1996,,,,,,,,,,,,,,,,,,,,
20,19463128.77421298,13.794685082900033,28693.100481767116,11.828864971340185,24604.321282857032,1996,,,,,,,,,,,,,,,,,,,,
40,4212497.61906121,13.858396999276362,28825.95251411014,12.32954246571015,25646.782743542968,1996,,,,,,,,,,,,,,,,,,,,
48,1392161.1989533,17.068637916336886,35504.28512412875,15.708973944565152,32673.957269221362,1996,,,,,,,,,,,,,,,,,,,,
49,870831.7523295023,18.645085413644537,38785.21973840931,17.766157664633734,36953.37795364725,1996,,,,,,,,,,,,,,,,,,,,
50,6815514.80022588,14.318330585217238,29781.978888515536,11.363593897469814,23637.222575939944,1996,,,,,,,,,,,,,,,,,,,,
52,21900625.244994733,8.435675285830548,17545.681704669707,6.886071176136837,14324.651306214568,1996,,,,,,,,,,,,,,,,,,,,
60,6946362.010360264,15.300877443090645,31826.52793264211,12.173761774816978,25321.684933086228,1996,,,,,,,,,,,,,,,,,,,,
72,1174484.073634126,8.80631516569969,18316.418798914816,7.310393452116081,15205.544886959782,1996,,,,,,,,,,,,,,,,,,,,
75,9651673.529637504,11.740219057406478,24422.056906223654,8.849020799720059,18409.079166152056,1996,,,,,,,,,,,,,,,,,,,,
79,2094263.7177781812,9.650639854849812,20073.680266910564,7.151735697383546,14875.329983256737,1996,,,,,,,,,,,,,,,,,,,,
80,10547498.683150357,14.793045216113054,30768.454736162916,11.469263169311514,23858.091512370218,1996,,,,,,,,,,,,,,,,,,,,
82,10149198.060656063,14.752185262206234,30688.736711885373,13.002966398001796,27045.30769287944,1996,,,,,,,,,,,,,,,,,,,,
83,2395885.7890189276,9.532763355599664,19829.620133545624,7.89590494862376,16426.557156384482,1996,,,,,,,,,,,,,,,,,,,,
89,5050183.226068891,17.396318962863454,36186.10921297268,14.112785489274964,29356.69364743703,1996,,,,,,,,,,,,,,,,,,,,
90,9681498.247839116,15.330184192938873,31888.753222144107,14.178987731085153,29495.10037555721,1996,,,,,,,,,,,,,,,,,,,,
07,991190.0,9.44,19635.0,7.73,16078.0,1997,,,,,,,,,,,,,,,,,,,,
10,604210.0,17.792053921649757,37007.56619387299,15.379669154764073,31989.44919812648,1997,,,,,,,,,,,,,,,,,,,,
15,5973680.0,15.255896700191506,31732.57163423551,13.078495835063144,27202.96483909416,1997,,,,,,,,,,,,,,,,,,,,
20,18929180.0,14.549693494382748,30263.311411270854,12.42777542397505,25849.768585326994,1997,,,,,,,,,,,,,,,,,,,,
40,4251150.0,14.52712983545629,30216.48609905555,12.926772896745588,26887.607289792173,1997,,,,,,,,,,,,,,,,,,,,
48,1453440.0,18.09,37627.0,16.67,34674.0,1997,,,,,,,,,,,,,,,,,,,,
49,868660.0,19.57,40706.0,18.67,38834.0,1997,,,,,,,,,,,,,,,,,,,,
50,6777790.0,15.138565432095124,31487.934059627107,11.98572608475624,24930.51025629298,1997,,,,,,,,,,,,,,,,,,,,
52,22208490.0,8.847255031746867,18402.223280826387,7.200565153236442,14977.332397655131,1997,,,,,,,,,,,,,,,,,,,,
60,7050340.0,16.270229024415848,33842.207751682894,12.86110434390398,26751.00393314365,1997,,,,,,,,,,,,,,,,,,,,
72,1196830.0,9.26,19261.0,7.63,15870.0,1997,,,,,,,,,,,,,,,,,,,,
75,9877510.0,12.598715364499757,26205.38121044676,9.308891755108322,19362.340793378087,1997,,,,,,,,,,,,,,,,,,,,
79,2121530.0,10.238060644911926,21294.973241010026,7.501272713560497,15602.743694409224,1997,,,,,,,,,,,,,,,,,,,,
80,10744760.0,15.41,32053.0,12.0,24960.0,1997,,,,,,,,,,,,,,,,,,,,
82,10442970.0,15.47,32178.0,13.659999999999998,28413.0,1997,,,,,,,,,,,,,,,,,,,,
83,2517340.0,9.98,20758.0,8.27,17202.0,1997,,,,,,,,,,,,,,,,,,,,
89,5196620.0,18.493719321405067,38467.048096647435,14.92919618906135,31052.894783532374,1997,,,,,,,,,,,,,,,,,,,,
90,9782980.0,16.11,33509.0,14.859999999999998,30909.0,1997,,,,,,,,,,,,,,,,,,,,
07,1064590.0,9.55,19864.0,7.79,16203.0,1998,,,,,,,,,,,,,,,,,,,,
10,568830.0,18.51721217235378,38516.002426032384,15.973755603607403,33225.55113126945,1998,,,,,,,,,,,,,,,,,,,,
15,6269050.0,15.761409336342828,32783.63967746309,13.535206004099505,28153.153969102175,1998,,,,,,,,,,,,,,,,,,,,
20,18744560.0,15.145825626208353,31503.317982390625,12.981944281434187,27002.37223386412,1998,,,,,,,,,,,,,,,,,,,,
40,4386530.0,15.080580960349067,31367.529949641288,13.424965154689469,27923.922125233385,1998,,,,,,,,,,,,,,,,,,,,
48,1499990.0,18.9,39312.0,17.54,36483.0,1998,,,,,,,,,,,,,,,,,,,,
49,855450.0,20.5,42640.0,19.63,40830.0,1998,,,,,,,,,,,,,,,,,,,,
50,6872560.0,15.939960553272725,33154.99929429499,12.614513179950412,26238.306070809133,1998,,,,,,,,,,,,,,,,,,,,
52,22432300.0,9.129494354123295,18989.170465801544,7.421299251525701,15436.28147180628,1998,,,,,,,,,,,,,,,,,,,,
60,7306060.0,16.890461370424003,35131.96915984813,13.35465263082975,27777.733714204373,1998,,,,,,,,,,,,,,,,,,,,
72,1219390.0,9.51,19781.0,7.739999999999999,16099.0,1998,,,,,,,,,,,,,,,,,,,,
75,10434490.0,13.200567598416407,27456.832060790704,9.745566021913863,20271.155265853915,1998,,,,,,,,,,,,,,,,,,,,
79,2206690.0,10.654071573261309,22160.817319152215,7.7064903996483425,16029.403137731171,1998,,,,,,,,,,,,,,,,,,,,
80,10806040.0,15.97,33218.0,12.51,26021.0,1998,,,,,,,,,,,,,,,,,,,,
82,10612700.0,15.97,33218.0,14.18,29494.0,1998,,,,,,,,,,,,,,,,,,,,
83,2630570.0,10.16,21133.0,8.48,17638.0,1998,,,,,,,,,,,,,,,,,,,,
89,5402180.0,19.12747524147659,39785.23407031976,15.528842781988013,32299.592986535066,1998,,,,,,,,,,,,,,,,,,,,
90,9600710.0,16.75,34840.0,15.470000000000002,32178.0,1998,,,,,,,,,,,,,,,,,,,,
07,1106470.0,10.73,22330.0,8.36,17390.0,1999,,,,,,,,,,,,,,,,,,,,
10,528620.0,18.806809049979194,39121.02909462374,16.188199084408456,33680.45249895955,1999,,,,,,,,,,,,,,,,,,,,
15,6593460.0,17.333236843781567,36048.4100912116,15.190024615300617,31591.10509504873,1999,,,,,,,,,,,,,,,,,,,,
20,18520540.0,16.04426576654892,33371.04028824213,13.469472574773736,28016.62520639247,1999,,,,,,,,,,,,,,,,,,,,
40,4493840.0,15.950982589500292,33169.81752799387,14.08252545707012,29291.16550656009,1999,,,,,,,,,,,,,,,,,,,,
48,1590230.0,20.4,42430.0,18.99,39500.0,1999,,,,,,,,,,,,,,,,,,,,
49,860620.0,21.1,43880.0,20.33,42280.0,1999,,,,,,,,,,,,,,,,,,,,
50,6955680.0,16.992531384422517,35351.867768499986,13.347054162928714,27753.11249223656,1999,,,,,,,,,,,,,,,,,,,,
52,22997340.0,9.807405439063823,20398.281318622066,7.875690801631842,16385.827108700396,1999,,,,,,,,,,,,,,,,,,,,
60,7395150.0,18.753136298790423,39007.30650493905,14.490763405745655,30140.36490132046,1999,,,,,,,,,,,,,,,,,,,,
72,1252820.0,10.44,21720.0,8.25,17150.0,1999,,,,,,,,,,,,,,,,,,,,
75,11137780.0,14.217800064285703,29569.06686969935,10.21822690877356,21244.682647708967,1999,,,,,,,,,,,,,,,,,,,,
79,2289800.0,12.252598480216612,25482.036335051096,8.410524412612455,17493.68032142545,1999,,,,,,,,,,,,,,,,,,,,
80,10930740.0,16.34,33990.0,12.99,27020.0,1999,,,,,,,,,,,,,,,,,,,,
82,10887900.0,16.7,34740.0,15.01,31220.0,1999,,,,,,,,,,,,,,,,,,,,
83,2726020.0,10.9,22670.0,9.02,18760.0,1999,,,,,,,,,,,,,,,,,,,,
89,5537710.0,21.097968347927214,43883.84102815062,16.83553620539898,35020.04716751148,1999,,,,,,,,,,,,,,,,,,,,
90,9618160.0,17.66,36720.0,16.24,33770.0,1999,,,,,,,,,,,,,,,,,,,,
07,1140530.0,11.08,23050.0,8.72,18140.0,2000,,,,,,,,,,,,,,,,,,,,
10,545760.0,19.15965680885371,39852.079119026675,16.09117579155673,33460.43297420111,2000,,,,,,,,,,,,,,,,,,,,
15,6826980.0,17.65831238702911,36726.984874717666,15.46944927332437,32176.156543596142,2000,,,,,,,,,,,,,,,,,,,,
20,18322690.0,16.74461166455362,34829.316956189294,14.146932650173094,29428.761792073106,2000,,,,,,,,,,,,,,,,,,,,
40,4591260.0,16.512044471452278,34346.1071906187,14.651711425621723,30469.941323296873,2000,,,,,,,,,,,,,,,,,,,,
48,1721970.0,21.41,44530.0,19.74,41050.0,2000,,,,,,,,,,,,,,,,,,,,
49,853070.0,22.180000000000003,46140.0,21.23,44160.0,2000,,,,,,,,,,,,,,,,,,,,
50,7041560.0,17.7631942211669,36955.992904981285,13.948103957077693,29009.931038008624,2000,,,,,,,,,,,,,,,,,,,,
52,23438730.0,10.017880273376587,20836.318571868014,8.077135356736479,16799.86926339439,2000,,,,,,,,,,,,,,,,,,,,
60,7447080.0,19.39495165890524,40341.85675459375,15.041757829914545,31284.10779795571,2000,,,,,,,,,,,,,,,,,,,,
72,1270140.0,10.62,22080.0,8.45,17570.0,2000,,,,,,,,,,,,,,,,,,,,
75,11718460.0,15.268302430524148,31760.61828090039,10.716916676764695,22287.699151595003,2000,,,,,,,,,,,,,,,,,,,,
79,2341700.0,12.114313874535593,25191.47367297263,8.625366272366229,17943.25289319725,2000,,,,,,,,,,,,,,,,,,,,
80,11102930.0,17.2,35780.0,13.589999999999998,28270.0,2000,,,,,,,,,,,,,,,,,,,,
82,11186330.0,17.53,36460.0,15.56,32360.0,2000,,,,,,,,,,,,,,,,,,,,
83,2856070.0,11.24,23370.0,9.33,19410.0,2000,,,,,,,,,,,,,,,,,,,,
89,5800550.0,21.968546396462408,45697.16883743783,17.62336930118696,36655.61224366655,2000,,,,,,,,,,,,,,,,,,,,
90,9649420.0,18.48,38440.0,17.0,35360.0,2000,,,,,,,,,,,,,,,,,,,,
07,1178000.0,11.51,23940.0,9.16,19050.0,2001,,,,,,,,,,,,,,,,,,,,
10,558560.0,19.948992050988256,41501.921727298766,16.813354876826125,34962.433221140076,2001,,,,,,,,,,,,,,,,,,,,
15,6812440.0,18.139788607312504,37726.81416643669,15.883276990329456,33039.45624475225,2001,,,,,,,,,,,,,,,,,,,,
20,16893660.0,17.44845747457922,36291.78518450117,14.791791506399441,30765.007547210018,2001,,,,,,,,,,,,,,,,,,,,
40,4446530.0,17.114325822607743,35595.23680263037,15.24354793513144,31702.623079120123,2001,,,,,,,,,,,,,,,,,,,,
48,1665940.0,21.95,45650.0,20.42,42480.0,2001,,,,,,,,,,,,,,,,,,,,
49,852380.0,23.29,48430.0,22.36,46510.0,2001,,,,,,,,,,,,,,,,,,,,
50,6670700.0,18.379201358178303,38226.47878033789,14.465337820618526,30085.136492422083,2001,,,,,,,,,,,,,,,,,,,,
52,23329010.0,10.408220528860848,21650.72978664761,8.397595945991707,17462.049384007292,2001,,,,,,,,,,,,,,,,,,,,
60,7583490.0,19.834272702937565,41253.02921214375,15.433273360945948,32100.60953466016,2001,,,,,,,,,,,,,,,,,,,,
72,1285720.0,10.92,22720.0,8.76,18220.0,2001,,,,,,,,,,,,,,,,,,,,
75,10851770.0,15.779772755965155,32811.94207027978,11.120462680281651,23118.81887470892,2001,,,,,,,,,,,,,,,,,,,,
79,2254700.0,12.476512618086664,25950.644653390696,8.77222135982614,18246.91883620881,2001,,,,,,,,,,,,,,,,,,,,
80,11457920.0,17.82,37070.0,14.1,29320.0,2001,,,,,,,,,,,,,,,,,,,,
82,11531950.0,18.16,37760.0,16.19,33680.0,2001,,,,,,,,,,,,,,,,,,,,
83,2999900.0,11.56,24040.0,9.64,20040.0,2001,,,,,,,,,,,,,,,,,,,,
89,5797000.0,22.468844367776434,46728.41066068656,17.967920907365883,37366.19196135933,2001,,,,,,,,,,,,,,,,,,,,
90,10037760.0,19.1,39720.0,17.5,36390.0,2001,,,,,,,,,,,,,,,,,,,,
